"","id","score","%id"
"49284","seq63867",-0.414505,35.9
"49288","seq63871",-0.226568,60
"49289","seq63873",-0.215156,52.2
"49293","seq63877",-0.365162,32.7
"49295","seq63880",-0.285653,53.1
"49297","seq63882",-0.309888,41.1
"49298","seq63883",-0.425107,30.7
"49300","seq63885",-0.391424,54.8
"49310","seq63900",-0.213961,54.7
"49312","seq63902",-0.428366,39.1
"49314","seq63904",-0.348363,49.3
"49317","seq63907",-0.40581,39.1
"49321","seq63914",-0.247356,51.9
"49329","seq63925",-0.304025,39.7
"49335","seq63932",-0.406892,40.8
"49337","seq63934",-0.315063,50.7
"49339","seq63939",-0.342216,59.2
"49344","seq63946",-0.233527,48.7
"49346","seq63948",-0.247364,46.4
"49347","seq63951",-0.306525,41.4
"49354","seq63960",-0.376518,72.7
"49358","seq63966",-0.208962,47.4
"49364","seq63975",-0.381931,46.4
"49369","seq63985",-0.364267,46.4
"49371","seq63987",-0.446252,37.7
"49377","seq63996",-0.397491,52.3
"49389","seq64008",-0.445098,37.9
"49390","seq64009",-0.358129,46.3
"49394","seq64015",-0.253242,53.8
"49398","seq64020",-0.160395,62
"49406","seq64036",-0.252874,59.2
"49410","seq64040",-0.356693,44.4
"49414","seq64046",-0.337548,39.7
"49420","seq64054",-0.337285,49
"49422","seq64056",-0.246857,50
"49424","seq64060",-0.387628,65.5
"49435","seq64073",-0.258416,43.8
"49439","seq64078",-0.295474,41.1
"49448","seq64092",-0.35618,53.1
"49450","seq64094",-0.360619,40.4
"49451","seq64095",-0.244913,48.1
"49457","seq64104",-0.285481,39.3
"49460","seq64107",-0.281793,44.7
"49465","seq64116",-0.274472,59.7
"49467","seq64119",-0.398802,50
"49468","seq64120",-0.279095,32.8
"49475","seq64130",-0.283672,55.6
"49479","seq64135",-0.386234,52.8
"49482","seq64139",-0.210326,58.3
"49494","seq64156",-0.352668,52.7
"49501","seq64167",-0.349925,51.2
"49502","seq64168",-0.242655,57.4
"49505","seq64171",-0.330303,49.2
"49506","seq64172",-0.366546,42.9
"49507","seq64173",-0.406532,35.7
"49510","seq64177",-0.187322,48.6
"49511","seq64179",-0.261918,55.7
"49518","seq64187",-0.372946,42.1
"49521","seq64191",-0.286279,61
"49522","seq64193",-0.254909,55.7
"49525","seq64196",-0.230075,53.7
"49530","seq64202",-0.256828,44.8
"49539","seq64215",-0.19096,49.4
"49541","seq64217",-0.436728,46.5
"49545","seq64223",-0.376909,44.7
"49550","seq64229",-0.279127,44.4
"49563","seq64246",-0.361839,53.4
"49565","seq64248",-0.380719,50
"49566","seq64249",-0.318001,50
"49569","seq64252",-0.295125,45.2
"49570","seq64253",-0.294752,36.9
"49577","seq64261",-0.318943,44
"49587","seq64274",-0.300253,55.1
"49590","seq64277",-0.336726,50
"49601","seq64292",-0.366173,42.6
"49605","seq64299",-0.332506,48.3
"49611","seq64308",-0.25003,63
"49613","seq64310",-0.29928,45.7
"49623","seq64322",-0.315087,63.8
"49626","seq64328",-0.313365,40.7
"49630","seq64333",-0.243793,53.9
"49633","seq64337",-0.286662,60
"49635","seq64339",-0.360107,49.2
"49646","seq64352",-0.28944,35.7
"49651","seq64357",-0.311386,55.1
"49658","seq64366",-0.25874,62
"49661","seq64371",-0.362912,51.3
"49670","seq64382",-0.253289,52.3
"49671","seq64383",-0.33171,53.4
"49674","seq64387",-0.531346,42.4
"49676","seq64390",-0.287722,44.4
"49697","seq64414",-0.409039,36.2
"49702","seq64420",-0.250919,70.9
"49706","seq64424",-0.382972,38.5
"49713","seq64436",-0.219665,59.8
"49715","seq64438",-0.304703,41.7
"49730","seq64456",-0.178491,51.3
"49732","seq64458",-0.309907,40.6
"49734","seq64460",-0.515095,42
"49735","seq64462",-0.383259,38
"49737","seq64464",-0.44633,38.5
"49740","seq64467",-0.207615,53.2
"49745","seq64476",-0.288153,48.6
"49749","seq64481",-0.404214,45.8
"49752","seq64484",-0.270089,41.4
"49753","seq64485",-0.271565,45.7
"49758","seq64492",-0.251332,58.5
"49760","seq64495",-0.297765,51.4
"49765","seq64502",-0.335734,32.8
"49770","seq64510",-0.28017,57.1
"49773","seq64515",-0.315583,45.6
"49775","seq64517",-0.283376,51
"49781","seq64525",-0.301209,37
"49783","seq64528",-0.234479,62.8
"49791","seq64538",-0.375717,49
"49803","seq64554",-0.275949,46.7
"49808","seq64560",-0.392266,45.1
"49809","seq64561",-0.298742,50
"49813","seq64569",-0.332597,42.9
"49815","seq64571",-0.270822,55.6
"49818","seq64577",-0.244329,32.4
"49819","seq64578",-0.240136,55.2
"49825","seq64587",-0.334278,40
"49828","seq64593",-0.319965,39.4
"49829","seq64594",-0.282992,60
"49831","seq64596",-0.33751,64
"49836","seq64604",-0.330588,48.5
"49848","seq64619",-0.27031,45.3
"49850","seq64621",-0.322343,34.9
"49852","seq64623",-0.519806,41.9
"49855","seq64626",-0.4083,35.9
"49856","seq64627",-0.300182,46.9
"49861","seq64634",-0.296716,63.9
"49862","seq64635",-0.359368,40.3
"49869","seq64642",-0.492571,72.3
"49872","seq64645",-0.297223,54.4
"49876","seq64649",-0.325159,47.9
"49880","seq64653",-0.277044,50
"49885","seq64659",-0.35907,50.9
"49886","seq64661",-0.327795,33.3
"49888","seq64664",-0.378157,45.5
"49891","seq64670",-0.270333,70.4
"49895","seq64676",-0.224559,44
"49898","seq64682",-0.281559,41.4
"49905","seq64691",-0.341503,50
"49906","seq64692",-0.4566,63.3
"49911","seq64697",-0.350861,46.3
"49916","seq64705",-0.351649,48.6
"49917","seq64707",-0.497328,31.7
"49918","seq64708",-0.373369,51.9
"49919","seq64709",-0.298716,35.1
"49923","seq64714",-0.311436,40.8
"49929","seq64722",-0.281886,45.2
"49931","seq64724",-0.267535,50
"49933","seq64726",-0.319444,44.9
"49937","seq64733",-0.306422,46.1
"49938","seq64734",-0.295044,46.4
"49941","seq64737",-0.278542,49.3
"49942","seq64738",-0.462869,42.4
"49945","seq64742",-0.472914,39.4
"49947","seq64744",-0.505129,66.7
"49949","seq64746",-0.359307,35.3
"49953","seq64754",-0.329744,54.7
"49958","seq64759",-0.354453,44.2
"49965","seq64768",-0.455732,35.8
"49966","seq64769",-0.268801,48.1
"49972","seq64777",-0.320716,33.3
"49974","seq64781",-0.311281,59.2
"49980","seq64788",-0.265382,46.7
"50003","seq64815",-0.21185,70.3
"50005","seq64817",-0.343561,39.3
"50010","seq64823",-0.417765,45.6
"50012","seq64825",-0.236051,50.8
"50014","seq64828",-0.403175,48.1
"50021","seq64837",-0.346663,39.5
"50029","seq64848",-0.371283,51.8
"50036","seq64856",-0.335045,39.6
"50038","seq64859",-0.461753,50
"50042","seq64864",-0.217972,52.2
"50043","seq64865",-0.277439,51.4
"50044","seq64866",-0.353924,54.9
"50049","seq64873",-0.317237,58.8
"50050","seq64874",-0.308811,54.7
"50061","seq64888",-0.270614,43.6
"50062","seq64889",-0.370267,34.7
"50064","seq64894",-0.31501,46.4
"50066","seq64896",-0.308684,50
"50067","seq64897",-0.242153,50
"50070","seq64902",-0.494815,56.8
"50073","seq64908",-0.328495,47.7
"50084","seq64923",-0.510668,64.5
"50091","seq64931",-0.390872,41.7
"50097","seq64940",-0.325444,58.8
"50098","seq64941",-0.307804,55
"50108","seq64953",-0.409259,66.7
"50118","seq64964",-0.285145,41
"50121","seq64968",-0.423901,45.8
"50128","seq64976",-0.232414,46.2
"50133","seq64981",-0.283848,49.1
"50138","seq64986",-0.404473,40.3
"50148","seq64996",-0.303601,66.7
"50152","seq65000",-0.279136,53.2
"50153","seq65001",-0.313724,32.4
"50154","seq65002",-0.30694,41.3
"50158","seq65006",-0.318533,42
"50160","seq65008",-0.282404,55.9
"50161","seq65009",-0.314469,37.1
"50165","seq65013",-0.405278,50
"50166","seq65014",-0.338486,31.1
"50168","seq65018",-0.273,56.3
"50169","seq65020",-0.246338,48.6
"50170","seq65022",-0.381341,52.9
"50176","seq65029",-0.311106,46.8
"50177","seq65030",-0.152246,66
"50180","seq65036",-0.370888,38.9
"50184","seq65041",-0.394389,61.1
"50185","seq65042",-0.298564,36.7
"50191","seq65048",-0.295385,51.4
"50192","seq65050",-0.31407,46.2
"50201","seq65062",-0.27634,53.2
"50202","seq65063",-0.235352,44.1
"50203","seq65064",-0.426676,40
"50206","seq65067",-0.463107,51.6
"50209","seq65071",-0.367063,51.6
"50215","seq65078",-0.369606,44.9
"50221","seq65085",-0.390033,39.7
"50227","seq65093",-0.375183,66.7
"50233","seq65100",-0.472078,49.1
"50235","seq65102",-0.2893,56.9
"50242","seq65109",-0.230927,54.2
"50245","seq65112",-0.377252,41.3
"50246","seq65113",-0.274711,53.6
"50250","seq65117",-0.319307,38.2
"50253","seq65121",-0.332005,47
"50255","seq65124",-0.246495,45.2
"50259","seq65131",-0.293087,60.6
"50271","seq65146",-0.250955,40.4
"50273","seq65149",-0.323466,46
"50282","seq65161",-0.323196,51.1
"50283","seq65162",-0.432335,41.2
"50287","seq65167",-0.282206,45.3
"50293","seq65175",-0.248728,54.7
"50295","seq65178",-0.333092,42.2
"50296","seq65179",-0.527465,47.8
"50301","seq65187",-0.301427,59.5
"50306","seq65193",-0.376551,34.7
"50307","seq65196",-0.374781,36.7
"50308","seq65197",-0.347469,53.6
"50316","seq65213",-0.334541,37.9
"50319","seq65216",-0.364251,43.2
"50321","seq65218",-0.214575,44.6
"50324","seq65221",-0.408235,55.6
"50325","seq65223",-0.271285,57.6
"50326","seq65224",-0.450391,54.2
"50330","seq65228",-0.40666,57.1
"50333","seq65233",-0.294563,47.2
"50334","seq65236",-0.24798,50
"50337","seq65239",-0.339056,40.7
"50344","seq65249",-0.298373,43.7
"50346","seq65252",-0.264314,55.9
"50349","seq65255",-0.282335,47.1
"50356","seq65263",-0.408465,52.5
"50358","seq65265",-0.392714,41.9
"50360","seq65269",-0.256992,34.7
"50364","seq65273",-0.256048,57.5
"50374","seq65286",-0.473461,47.8
"50377","seq65290",-0.381145,51.7
"50382","seq65295",-0.31466,60.4
"50386","seq65299",-0.366156,40.8
"50389","seq65304",-0.204168,56
"50391","seq65306",-0.301117,45.7
"50398","seq65313",-0.390975,34.8
"50399","seq65315",-0.290139,64.1
"50405","seq65323",-0.329942,56.5
"50407","seq65326",-0.293452,44.9
"50410","seq65329",-0.404581,50
"50412","seq65331",-0.254858,60
"50413","seq65332",-0.396587,35.6
"50420","seq65342",-0.317988,35.1
"50422","seq65345",-0.364181,49.1
"50429","seq65354",-0.467504,63.6
"50430","seq65356",-0.145135,59.4
"50431","seq65357",-0.283742,42
"50437","seq65364",-0.30225,50
"50453","seq65385",-0.432977,32.3
"50454","seq65386",-0.430807,53.7
"50456","seq65388",-0.320515,49.2
"50457","seq65390",-0.266598,59.2
"50459","seq65392",-0.209191,56.4
"50468","seq65403",-0.311401,44.4
"50472","seq65407",-0.345359,44.9
"50473","seq65410",-0.319457,44.6
"50475","seq65413",-0.335842,60
"50477","seq65416",-0.408677,40
"50479","seq65419",-0.366648,60
"50490","seq65432",-0.248493,50
"50492","seq65434",-0.337005,45.5
"50500","seq65445",-0.255812,48.6
"50508","seq65454",-0.348592,72.2
"50512","seq65459",-0.228181,54.2
"50523","seq65471",-0.324247,54
"50525","seq65473",-0.317366,46.9
"50529","seq65478",-0.322452,43.1
"50531","seq65485",-0.2649,50
"50532","seq65487",-0.281875,55.1
"50537","seq65493",-0.177765,53.3
"50538","seq65494",-0.2892,51.4
"50543","seq65502",-0.370688,49.1
"50544","seq65504",-0.384226,36.7
"50549","seq65515",-0.306803,52.5
"50561","seq65532",-0.289984,40.3
"50564","seq65536",-0.275841,46
"50566","seq65538",-0.323017,55.9
"50567","seq65539",-0.257796,50
"50568","seq65540",-0.328996,62
"50573","seq65547",-0.424906,35.2
"50574","seq65548",-0.375496,53.2
"50576","seq65550",-0.287424,47
"50579","seq65553",-0.241297,63
"50581","seq65555",-0.255495,42.3
"50585","seq65560",-0.407183,38.3
"50586","seq65561",-0.390021,41.4
"50587","seq65562",-0.315822,50
"50591","seq65566",-0.30567,62.5
"50597","seq65573",-0.371567,38.6
"50598","seq65574",-0.202884,56.8
"50600","seq65576",-0.444398,37
"50604","seq65580",-0.441129,50
"50610","seq65586",-0.292211,41.1
"50612","seq65588",-0.283215,56.1
"50614","seq65590",-0.341663,54.5
"50616","seq65593",-0.373032,45.1
"50623","seq65600",-0.226401,58.1
"50625","seq65602",-0.200009,38.3
"50628","seq65605",-0.451786,40.3
"50630","seq65607",-0.392851,39.5
"50635","seq65613",-0.216506,51.4
"50643","seq65623",-0.411776,40
"50647","seq65630",-0.290481,50
"50656","seq65648",-0.392742,47.4
"50659","seq65653",-0.265483,63.9
"50667","seq65662",-0.419082,49.1
"50669","seq65664",-0.359647,43.5
"50676","seq65672",-0.254515,58.3
"50677","seq65673",-0.283452,47.4
"50690","seq65694",-0.218502,42.7
"50693","seq65697",-0.397631,54
"50706","seq65712",-0.381317,40
"50709","seq65715",-0.252376,54.5
"50713","seq65721",-0.341401,54.3
"50716","seq65724",-0.315894,41
"50721","seq65731",-0.233961,50
"50724","seq65734",-0.311114,58.1
"50727","seq65739",-0.306706,46.3
"50734","seq65746",-0.32699,50
"50735","seq65747",-0.27909,47.1
"50737","seq65750",-0.474366,44.4
"50738","seq65751",-0.312192,39.7
"50743","seq65756",-0.369326,45.2
"50744","seq65757",-0.34092,46.2
"50746","seq65759",-0.49933,44.9
"50752","seq65767",-0.320645,35.8
"50753","seq65768",-0.445993,32.9
"50757","seq65772",-0.324541,43.5
"50760","seq65778",-0.259695,42.1
"50761","seq65780",-0.287369,44.4
"50764","seq65786",-0.176159,64.8
"50768","seq65791",-0.383456,39.2
"50769","seq65793",-0.238025,44.4
"50770","seq65794",-0.362792,56.3
"50771","seq65795",-0.419626,40
"50774","seq65800",-0.355078,42.3
"50775","seq65802",-0.393099,39.6
"50776","seq65803",-0.299704,42.6
"50777","seq65804",-0.265815,48
"50787","seq65816",-0.351543,49.3
"50791","seq65822",-0.212373,55.4
"50795","seq65828",-0.314206,52.2
"50803","seq65839",-0.268452,61.1
"50806","seq65843",-0.189789,59.2
"50810","seq65847",-0.281849,55.9
"50811","seq65848",-0.397223,48.8
"50812","seq65849",-0.304197,48.6
"50819","seq65860",-0.292232,52.5
"50820","seq65861",-0.34244,54.2
"50821","seq65865",-0.324398,70.5
"50829","seq65878",-0.277963,61.8
"50831","seq65882",-0.143915,71
"50835","seq65886",-0.320721,49.2
"50836","seq65887",-0.281887,45.1
"50839","seq65890",-0.146486,79.1
"50840","seq65891",-0.294222,44.6
"50841","seq65892",-0.417728,33.8
"50843","seq65894",-0.315134,44.7
"50845","seq65897",-0.235383,55.7
"50853","seq65910",-0.325428,51.6
"50859","seq65918",-0.212357,56.5
"50864","seq65924",-0.357942,50.7
"50867","seq65927",-0.333885,44
"50868","seq65929",-0.328388,47.1
"50874","seq65935",-0.303185,39.7
"50875","seq65937",-0.417884,41.8
"50877","seq65939",-0.392204,34
"50879","seq65941",-0.537454,40.4
"50880","seq65943",-0.344989,45.1
"50882","seq65946",-0.260809,45.7
"50887","seq65952",-0.362241,48
"50891","seq65957",-0.260755,54.4
"50898","seq65966",-0.31872,31.6
"50906","seq65977",-0.317238,52.8
"50910","seq65983",-0.406507,48.8
"50912","seq65985",-0.192736,55.4
"50915","seq65988",-0.405505,53.6
"50919","seq65994",-0.368649,48.8
"50925","seq66002",-0.255233,42.3
"50926","seq66003",-0.23694,57.4
"50928","seq66005",-0.261941,86.5
"50929","seq66006",-0.3215,64.7
"50931","seq66009",-0.27435,46.5
"50934","seq66013",-0.427353,41.3
"50937","seq66018",-0.398959,37.3
"50938","seq66019",-0.333461,59.6
"50939","seq66021",-0.22319,53.9
"50941","seq66023",-0.326996,50
"50942","seq66024",-0.375759,48.6
"50943","seq66025",-0.366085,45.8
"50954","seq66039",-0.216731,57.5
"50955","seq66042",-0.302621,37.1
"50959","seq66047",-0.297523,55.7
"50960","seq66049",-0.189066,92.1
"50964","seq66054",-0.239862,41.6
"50973","seq66065",-0.315287,35.1
"50974","seq66067",-0.259545,50
"50977","seq66070",-0.267551,55.4
"50982","seq66076",-0.381717,50
"50990","seq66086",-0.166637,57.7
"50991","seq66087",-0.308731,60
"50995","seq66091",-0.317292,48.1
"51008","seq66114",-0.347338,47.9
"51009","seq66115",-0.293152,37.7
"51015","seq66124",-0.436336,56.9
"51016","seq66125",-0.368135,34.4
"51022","seq66131",-0.349417,47.4
"51026","seq66137",-0.289687,50
"51027","seq66139",-0.315287,49.3
"51030","seq66142",-0.391417,46.4
"51032","seq66145",-0.327956,39.5
"51033","seq66146",-0.310172,50
"51034","seq66147",-0.216903,54.7
"51042","seq66159",-0.284355,54.4
"51049","seq66166",-0.428331,62
"51051","seq66168",-0.331945,37.3
"51052","seq66169",-0.330504,46.2
"51055","seq66173",-0.378565,63.2
"51060","seq66180",-0.362326,38
"51070","seq66194",-0.337835,45.9
"51071","seq66195",-0.301921,44.9
"51072","seq66196",-0.353407,42.1
"51084","seq66214",-0.425213,45.1
"51086","seq66219",-0.36771,34
"51091","seq66226",-0.3752,50.9
"51092","seq66227",-0.312033,57.7
"51102","seq66239",-0.354947,36.5
"51109","seq66247",-0.278866,64.3
"51111","seq66249",-0.345773,39.7
"51114","seq66253",-0.248486,47.9
"51115","seq66255",-0.219355,50
"51116","seq66256",-0.393959,43.9
"51122","seq66262",-0.38303,48.1
"51128","seq66270",-0.335468,47.7
"51136","seq66282",-0.380352,42.9
"51139","seq66285",-0.303695,50.8
"51149","seq66297",-0.341064,47
"51150","seq66298",-0.363369,52.9
"51152","seq66300",-0.368956,43.5
"51160","seq66311",-0.390584,50
"51161","seq66313",-0.303602,50.6
"51169","seq66324",-0.30536,49.1
"51170","seq66326",-0.385114,47.8
"51174","seq66332",-0.378677,37
"51181","seq66343",-0.247243,46.2
"51184","seq66346",-0.365091,50
"51189","seq66355",-0.480616,43.7
"51190","seq66356",-0.297338,48.1
"51192","seq66358",-0.319059,45.3
"51194","seq66361",-0.253821,48.5
"51195","seq66363",-0.296192,50
"51197","seq66365",-0.24972,50
"51198","seq66367",-0.329319,55.2
"51199","seq66368",-0.28442,41.3
"51200","seq66369",-0.476251,47.1
"51201","seq66370",-0.243035,55.4
"51205","seq66375",-0.410797,42.9
"51208","seq66380",-0.287029,46.3
"51209","seq66381",-0.29379,50
"51212","seq66385",-0.269476,46.5
"51221","seq66396",-0.424602,66.7
"51227","seq66402",-0.450448,34.4
"51229","seq66404",-0.468611,75
"51233","seq66408",-0.303619,46.9
"51241","seq66419",-0.231179,52.4
"51247","seq66425",-0.424762,40.6
"51249","seq66428",-0.391857,37.3
"51254","seq66436",-0.284892,44.6
"51256","seq66439",-0.258156,43.3
"51258","seq66442",-0.269175,47
"51259","seq66444",-0.304108,38.2
"51271","seq66458",-0.350888,40.9
"51275","seq66462",-0.217325,65.7
"51279","seq66468",-0.24356,43.4
"51288","seq66480",-0.244193,85.3
"51290","seq66482",-0.299496,53
"51293","seq66486",-0.308961,41.7
"51298","seq66497",-0.267722,66.7
"51301","seq66500",-0.255384,53.4
"51302","seq66502",-0.27556,39
"51313","seq66514",-0.409237,43.6
"51319","seq66521",-0.329221,38
"51323","seq66527",-0.338074,42.6
"51324","seq66528",-0.393469,47.1
"51328","seq66534",-0.427388,44.9
"51335","seq66541",-0.253447,42.6
"51342","seq66552",-0.243895,57.7
"51345","seq66557",-0.399475,38.2
"51350","seq66565",-0.134896,66.7
"51353","seq66569",-0.210441,59.4
"51357","seq66574",-0.394202,58.3
"51365","seq66583",-0.359138,50
"51370","seq66588",-0.260839,50
"51374","seq66594",-0.320427,54.4
"51387","seq66611",-0.250455,45.1
"51388","seq66613",-0.509625,42.1
"51389","seq66614",-0.302859,33.3
"51394","seq66621",-0.32209,42.6
"51395","seq66622",-0.308092,59.6
"51398","seq66627",-0.292636,52.3
"51402","seq66635",-0.277398,46.7
"51403","seq66636",-0.343753,54.1
"51404","seq66638",-0.276761,39.2
"51406","seq66641",-0.352608,48
"51408","seq66643",-0.25254,52.9
"51409","seq66644",-0.289182,47.9
"51411","seq66648",-0.302879,50
"51419","seq66657",-0.353098,37.3
"51420","seq66658",-0.316013,42.3
"51422","seq66661",-0.352312,40.6
"51432","seq66675",-0.528766,43.1
"51445","seq66690",-0.398638,49.3
"51448","seq66693",-0.331578,44.1
"51449","seq66694",-0.359537,51.4
"51450","seq66695",-0.381663,56.4
"51454","seq66701",-0.327262,49.3
"51455","seq66702",-0.18882,88.6
"51457","seq66705",-0.379083,53.8
"51459","seq66708",-0.431912,53.7
"51461","seq66710",-0.393018,51.9
"51467","seq66717",-0.418869,50.9
"51471","seq66723",-0.28147,57.1
"51474","seq66726",-0.305412,60.3
"51476","seq66729",-0.240476,57.3
"51477","seq66730",-0.374168,54.5
"51483","seq66736",-0.425489,39.6
"51487","seq66742",-0.516257,30.2
"51495","seq66750",-0.404291,43.8
"51500","seq66757",-0.343086,51.7
"51511","seq66769",-0.334041,31.7
"51513","seq66772",-0.287905,46.9
"51517","seq66776",-0.224565,65.3
"51518","seq66777",-0.536403,44.4
"51521","seq66780",-0.374458,43.1
"51531","seq66792",-0.270579,48.6
"51533","seq66794",-0.332062,45.7
"51536","seq66799",-0.31633,39.7
"51539","seq66802",-0.180705,56.2
"51547","seq66813",-0.390741,68
"51549","seq66815",-0.221114,50
"51553","seq66819",-0.373434,32.3
"51554","seq66820",-0.358091,43.1
"51558","seq66824",-0.327362,36.2
"51562","seq66829",-0.179277,59.3
"51563","seq66830",-0.314388,45.8
"51566","seq66834",-0.243949,48.1
"51571","seq66839",-0.333433,38.5
"51577","seq66850",-0.327521,41.2
"51583","seq66859",-0.349487,51
"51590","seq66867",-0.346475,44.2
"51591","seq66868",-0.150223,79.7
"51593","seq66870",-0.292132,60.9
"51598","seq66875",-0.210587,60.9
"51606","seq66887",-0.373854,46.4
"51607","seq66888",-0.372693,37.8
"51608","seq66890",-0.283514,47
"51609","seq66891",-0.378749,51.7
"51610","seq66892",-0.358861,35.5
