"","seqid","score","%id"
"5037","seq_5037",-0.145077,56.7
"5038","seq_5038",-0.373017,0
"5039","seq_5039",-0.173599,76.8
"5040","seq_5040",-0.444071,96
"5041","seq_5041",-0.134316,0
"5042","seq_5042",-0.14167,41.7
"5043","seq_5043",-0.274099,0
"5044","seq_5044",-0.172117,59.3
"5045","seq_5045",-0.094058,0
"5046","seq_5046",-0.150776,0
"5047","seq_5047",-0.316458,0
"5048","seq_5048",-0.146779,74.7
"5049","seq_5049",-0.211688,0
"5050","seq_5050",-0.447466,0
"5051","seq_5051",-0.316412,0
"5052","seq_5052",-0.137411,0
"5053","seq_5053",-0.242874,0
"5054","seq_5054",-0.293276,57.7
"5055","seq_5055",-0.36684,0
"5056","seq_5056",-0.269109,44.3
"5057","seq_5057",-0.215644,0
"5058","seq_5058",-0.143419,0
"5059","seq_5059",-0.138672,100
"5060","seq_5060",-0.218154,0
"5061","seq_5061",-0.250636,60
"5062","seq_5062",-0.285652,36.8
"5063","seq_5063",-0.299138,0
"5064","seq_5064",-0.262591,0
"5065","seq_5065",-0.214083,0
"5066","seq_5066",-0.255101,0
"5067","seq_5067",-0.245958,45.5
"5068","seq_5068",-0.388829,0
"5069","seq_5069",-0.327899,0
"5070","seq_5070",-0.25513,0
"5071","seq_5071",-0.263342,0
"5072","seq_5072",-0.131042,0
"5073","seq_5073",-0.086228,0
"5074","seq_5074",-0.253673,40.5
"5075","seq_5075",-0.257999,0
"5076","seq_5076",-0.243323,0
"5077","seq_5077",-0.196585,83
"5078","seq_5078",-0.203883,0
"5079","seq_5079",-0.211997,66.3
"5080","seq_5080",-0.328334,92.9
"5081","seq_5081",-0.456501,93.9
"5082","seq_5082",-0.201064,0
"5083","seq_5083",-0.487043,98
"5084","seq_5084",-0.20787,39.4
"5085","seq_5085",-0.159789,0
"5086","seq_5086",-0.198563,76.3
"5087","seq_5087",-0.32876,67.4
"5088","seq_5088",-0.339594,100
"5089","seq_5089",-0.369583,0
"5090","seq_5090",-0.343067,59.6
"5091","seq_5091",-0.205252,63.6
"5092","seq_5092",-0.321784,0
"5093","seq_5093",-0.335205,37
"5094","seq_5094",-0.145379,89.4
"5095","seq_5095",-0.164647,0
"5096","seq_5096",-0.133377,91.7
"5097","seq_5097",-0.185599,38.1
"5098","seq_5098",-0.296479,0
"5099","seq_5099",-0.293193,0
"5100","seq_5100",-0.142377,80.6
"5101","seq_5101",-0.249081,0
"5102","seq_5102",-0.204392,77.5
"5103","seq_5103",-0.181461,58.6
"5104","seq_5104",-0.340015,0
"5105","seq_5105",-0.094363,0
"5106","seq_5106",-0.202195,71.4
"5107","seq_5107",-0.301362,0
"5108","seq_5108",-0.370588,94.9
"5109","seq_5109",-0.201462,0
"5110","seq_5110",-0.215659,71.7
"5111","seq_5111",-0.260451,0
"5112","seq_5112",-0.483779,88.9
"5113","seq_5113",-0.113864,76.3
"5114","seq_5114",-0.325191,0
"5115","seq_5115",-0.105732,0
"5116","seq_5116",-0.270955,0
"5117","seq_5117",-0.305699,0
"5118","seq_5118",-0.283055,0
"5119","seq_5119",-0.272521,0
"5120","seq_5120",-0.156655,0
"5121","seq_5121",-0.136386,69.6
"5122","seq_5122",-0.283424,0
"5123","seq_5123",-0.263045,0
"5124","seq_5124",-0.181108,0
"5125","seq_5125",-0.265094,0
"5126","seq_5126",-0.270231,52.7
"5127","seq_5127",-0.325054,0
"5128","seq_5128",-0.133207,92.9
"5129","seq_5129",-0.395328,0
"5130","seq_5130",-0.3124,0
"5131","seq_5131",-0.108477,77.6
"5132","seq_5132",-0.466976,91.9
"5133","seq_5133",-0.23713,0
"5134","seq_5134",-0.408522,0
"5135","seq_5135",-0.289324,0
"5136","seq_5136",-0.231553,0
"5137","seq_5137",-0.083471,84.5
"5138","seq_5138",-0.226976,0
"5139","seq_5139",-0.135145,0
"5140","seq_5140",-0.18063,0
"5141","seq_5141",-0.388246,98
"5142","seq_5142",-0.234644,0
"5143","seq_5143",-0.343841,0
"5144","seq_5144",-0.334253,40.2
"5145","seq_5145",-0.417154,36.2
"5146","seq_5146",-0.143616,0
"5147","seq_5147",-0.275482,0
"5148","seq_5148",-0.262289,0
"5149","seq_5149",-0.251367,0
"5150","seq_5150",-0.263882,0
"5151","seq_5151",-0.270647,0
"5152","seq_5152",-0.296129,0
"5153","seq_5153",-0.150517,0
"5154","seq_5154",-0.303134,0
"5155","seq_5155",-0.107676,0
"5156","seq_5156",-0.369312,0
"5157","seq_5157",-0.204112,0
"5158","seq_5158",-0.429597,0
"5159","seq_5159",-0.42494,90.9
"5160","seq_5160",-0.336086,0
"5161","seq_5161",-0.121184,77.8
"5162","seq_5162",-0.106603,95.7
"5163","seq_5163",-0.363192,0
"5164","seq_5164",-0.218013,0
"5165","seq_5165",-0.173834,0
"5166","seq_5166",-0.24684,0
"5167","seq_5167",-0.41631,0
"5168","seq_5168",-0.049601,94.3
"5169","seq_5169",-0.237012,49
"5170","seq_5170",-0.217329,0
"5171","seq_5171",-0.10964,0
"5172","seq_5172",-0.352303,0
"5173","seq_5173",-0.257855,0
"5174","seq_5174",-0.305315,0
"5175","seq_5175",-0.476108,99
"5176","seq_5176",-0.271624,85
"5177","seq_5177",-0.325231,0
"5178","seq_5178",-0.228949,0
"5179","seq_5179",-0.070301,90.8
"5180","seq_5180",-0.129114,0
"5181","seq_5181",-0.17589,0
"5182","seq_5182",-0.218955,0
"5183","seq_5183",-0.176537,60.9
"5184","seq_5184",-0.182113,61.5
"5185","seq_5185",-0.297533,0
"5186","seq_5186",-0.136226,72.1
"5187","seq_5187",-0.300515,0
"5188","seq_5188",-0.130079,0
"5189","seq_5189",-0.316754,0
"5190","seq_5190",-0.278903,43.8
"5191","seq_5191",-0.249328,0
"5192","seq_5192",-0.245463,0
"5193","seq_5193",-0.258573,0
"5194","seq_5194",-0.266663,0
"5195","seq_5195",-0.228614,36.8
"5196","seq_5196",-0.213872,66.3
"5197","seq_5197",-0.182937,0
"5198","seq_5198",-0.299697,56.7
"5199","seq_5199",-0.443445,97
"5200","seq_5200",-0.29344,62.3
"5201","seq_5201",-0.169284,73.2
"5202","seq_5202",-0.482724,100
"5203","seq_5203",-0.445945,94.9
"5204","seq_5204",-0.323983,0
"5205","seq_5205",-0.339082,0
"5206","seq_5206",-0.203047,0
"5207","seq_5207",-0.084059,0
"5208","seq_5208",-0.177891,0
"5209","seq_5209",-0.346903,97
"5210","seq_5210",-0.381808,0
"5211","seq_5211",-0.17829,0
"5212","seq_5212",-0.181892,93.9
"5213","seq_5213",-0.409997,63.4
"5214","seq_5214",-0.293618,0
"5215","seq_5215",-0.287857,65.1
"5216","seq_5216",-0.391161,91.9
"5217","seq_5217",-0.313724,32.5
"5218","seq_5218",-0.030494,90.1
"5219","seq_5219",-0.111563,88.8
"5220","seq_5220",-0.380509,0
"5221","seq_5221",-0.17088,0
"5222","seq_5222",-0.107015,0
"5223","seq_5223",-0.231777,0
"5224","seq_5224",-0.197855,0
"5225","seq_5225",-0.451232,94.2
"5226","seq_5226",-0.293112,0
"5227","seq_5227",-0.127646,0
"5228","seq_5228",-0.27211,41.9
"5229","seq_5229",-0.190087,47.9
"5230","seq_5230",-0.364983,0
"5231","seq_5231",-0.073997,0
"5232","seq_5232",-0.275196,0
"5233","seq_5233",-0.277225,82.1
"5234","seq_5234",-0.131781,58.4
"5235","seq_5235",-0.230407,35.5
"5236","seq_5236",-0.332972,33
"5237","seq_5237",-0.142568,0
"5238","seq_5238",-0.376337,0
"5239","seq_5239",-0.135404,0
"5240","seq_5240",-0.376667,0
"5241","seq_5241",-0.336827,0
"5242","seq_5242",-0.369749,0
"5243","seq_5243",-0.182232,0
"5244","seq_5244",-0.272367,0
"5245","seq_5245",-0.093058,0
"5246","seq_5246",-0.285309,100
"5247","seq_5247",-0.168439,0
"5248","seq_5248",-0.126355,63.9
"5249","seq_5249",-0.243444,0
"5250","seq_5250",-0.217509,0
"5251","seq_5251",-0.153599,71.9
"5252","seq_5252",-0.289217,62.1
"5253","seq_5253",-0.43269,43.7
"5254","seq_5254",-0.251461,0
"5255","seq_5255",-0.116451,88
"5256","seq_5256",-0.290522,94.9
"5257","seq_5257",-0.470269,92.9
"5258","seq_5258",-0.298229,0
"5259","seq_5259",-0.135731,0
"5260","seq_5260",-0.253638,0
"5261","seq_5261",-0.1914,0
"5262","seq_5262",-0.102958,96.6
"5263","seq_5263",-0.450672,94.9
"5264","seq_5264",-0.130402,65.2
"5265","seq_5265",-0.35315,74.2
"5266","seq_5266",-0.433683,94.9
"5267","seq_5267",-0.264155,0
"5268","seq_5268",-0.253677,0
"5269","seq_5269",-0.379304,87.9
"5270","seq_5270",-0.382594,97
"5271","seq_5271",-0.271376,0
"5272","seq_5272",-0.081169,44.1
"5273","seq_5273",-0.283374,0
"5274","seq_5274",-0.321779,0
"5275","seq_5275",-0.293672,66.7
"5276","seq_5276",-0.194776,0
"5277","seq_5277",-0.105223,0
"5278","seq_5278",-0.217745,57.5
"5279","seq_5279",-0.043213,0
"5280","seq_5280",-0.264527,0
"5281","seq_5281",-0.330099,0
"5282","seq_5282",-0.17526,71.2
"5283","seq_5283",-0.146939,0
"5284","seq_5284",-0.260386,0
"5285","seq_5285",-0.315695,0
"5286","seq_5286",-0.188531,71.1
"5287","seq_5287",-0.314701,0
"5288","seq_5288",-0.26614,0
"5289","seq_5289",-0.274401,0
"5290","seq_5290",-0.119206,87
"5291","seq_5291",-0.407147,57.3
"5292","seq_5292",-0.103123,0
"5293","seq_5293",-0.294742,0
"5294","seq_5294",-0.371919,0
"5295","seq_5295",-0.095943,0
"5296","seq_5296",-0.057784,51
"5297","seq_5297",-0.255541,0
"5298","seq_5298",-0.147838,0
"5299","seq_5299",-0.448882,97
"5300","seq_5300",-0.067559,0
"5301","seq_5301",-0.068383,0
"5302","seq_5302",-0.221377,0
"5303","seq_5303",-0.197208,63.2
"5304","seq_5304",-0.104024,0
"5305","seq_5305",-0.101164,0
"5306","seq_5306",-0.137165,64.1
"5307","seq_5307",-0.253565,0
"5308","seq_5308",-0.136365,0
"5309","seq_5309",-0.176587,54.5
"5310","seq_5310",-0.224239,97.9
"5311","seq_5311",-0.204053,0
"5312","seq_5312",-0.086739,83.8
"5313","seq_5313",-0.272258,0
"5314","seq_5314",-0.296101,0
"5315","seq_5315",-0.355879,0
"5316","seq_5316",-0.111046,0
"5317","seq_5317",-0.415182,0
"5318","seq_5318",-0.371108,0
"5319","seq_5319",-0.159272,0
"5320","seq_5320",-0.181512,55.1
"5321","seq_5321",-0.394163,0
"5322","seq_5322",-0.202687,0
"5323","seq_5323",-0.197274,0
"5324","seq_5324",-0.260614,67
"5325","seq_5325",-0.182068,0
"5326","seq_5326",-0.198944,0
"5327","seq_5327",-0.234878,51.5
"5328","seq_5328",-0.209848,0
"5329","seq_5329",-0.246981,66.7
"5330","seq_5330",-0.30037,0
"5331","seq_5331",-0.16628,0
"5332","seq_5332",-0.213829,0
"5333","seq_5333",-0.263737,0
"5334","seq_5334",-0.366642,0
"5335","seq_5335",-0.291054,0
"5336","seq_5336",-0.084826,0
"5337","seq_5337",-0.177153,0
"5338","seq_5338",-0.297092,28.4
"5339","seq_5339",-0.151221,0
"5340","seq_5340",-0.196656,0
"5341","seq_5341",-0.266907,0
"5342","seq_5342",-0.355072,0
"5343","seq_5343",-0.229153,0
"5344","seq_5344",-0.336238,64.2
"5345","seq_5345",-0.182606,0
"5346","seq_5346",-0.236548,0
"5347","seq_5347",-0.229953,0
"5348","seq_5348",-0.092816,82.8
"5349","seq_5349",-0.366349,55.4
"5350","seq_5350",-0.102964,70.1
"5351","seq_5351",-0.190432,0
"5352","seq_5352",-0.251021,0
"5353","seq_5353",-0.233931,0
"5354","seq_5354",-0.308031,0
"5355","seq_5355",-0.392316,38.5
"5356","seq_5356",-0.287061,0
"5357","seq_5357",-0.337216,0
"5358","seq_5358",-0.347911,0
"5359","seq_5359",-0.159044,0
"5360","seq_5360",-0.419378,0
"5361","seq_5361",-0.232947,0
"5362","seq_5362",-0.223881,0
"5363","seq_5363",-0.249105,63
"5364","seq_5364",-0.134264,0
"5365","seq_5365",-0.405318,71.9
"5366","seq_5366",-0.368768,0
"5367","seq_5367",-0.399179,0
"5368","seq_5368",-0.128029,0
"5369","seq_5369",-0.070774,82
"5370","seq_5370",-0.300606,0
"5371","seq_5371",-0.35244,0
"5372","seq_5372",-0.159914,95.5
"5373","seq_5373",-0.301891,49.2
"5374","seq_5374",-0.372683,94.9
"5375","seq_5375",-0.129226,0
"5376","seq_5376",-0.366697,51.9
"5377","seq_5377",-0.242276,52.7
"5378","seq_5378",-0.32342,0
"5379","seq_5379",-0.222784,0
"5380","seq_5380",-0.451232,94.2
"5381","seq_5381",-0.07951,84.8
"5382","seq_5382",-0.193804,0
"5383","seq_5383",-0.157376,0
"5384","seq_5384",-0.20958,77.6
"5385","seq_5385",-0.217867,48.6
"5386","seq_5386",-0.074433,0
"5387","seq_5387",-0.261131,0
"5388","seq_5388",-0.178273,71.9
"5389","seq_5389",-0.288242,0
"5390","seq_5390",-0.188298,46.4
"5391","seq_5391",-0.094571,0
"5392","seq_5392",-0.215522,0
"5393","seq_5393",-0.322267,0
"5394","seq_5394",-0.173814,0
"5395","seq_5395",-0.213083,0
"5396","seq_5396",-0.123544,0
"5397","seq_5397",-0.192382,69.3
"5398","seq_5398",-0.454281,0
"5399","seq_5399",-0.252393,0
"5400","seq_5400",-0.229453,0
"5401","seq_5401",-0.373001,65.7
"5402","seq_5402",-0.160444,39.5
"5403","seq_5403",-0.226727,70.7
"5404","seq_5404",-0.304618,0
"5405","seq_5405",-0.211195,0
"5406","seq_5406",-0.278591,41.8
"5407","seq_5407",-0.214606,55.6
"5408","seq_5408",-0.117502,57.4
"5409","seq_5409",-0.114672,0
"5410","seq_5410",-0.160592,77.1
"5411","seq_5411",-0.223839,95.1
"5412","seq_5412",-0.228861,68
"5413","seq_5413",-0.13375,0
"5414","seq_5414",-0.333566,38.3
"5415","seq_5415",-0.254689,0
"5416","seq_5416",-0.149464,0
"5417","seq_5417",-0.335209,99
"5418","seq_5418",-0.226915,0
"5419","seq_5419",-0.285282,0
"5420","seq_5420",-0.195462,0
"5421","seq_5421",-0.205382,0
"5422","seq_5422",-0.397649,0
"5423","seq_5423",-0.171038,0
"5424","seq_5424",-0.445001,57.1
"5425","seq_5425",-0.199496,0
"5426","seq_5426",-0.244284,0
"5427","seq_5427",-0.171158,76.6
"5428","seq_5428",-0.125641,0
"5429","seq_5429",-0.243148,0
"5430","seq_5430",-0.226397,64.6
"5431","seq_5431",-0.283799,0
"5432","seq_5432",-0.333816,0
"5433","seq_5433",-0.359575,0
"5434","seq_5434",-0.388818,0
"5435","seq_5435",-0.095713,86
"5436","seq_5436",-0.053094,0
"5437","seq_5437",-0.11013,0
"5438","seq_5438",-0.162556,51
"5439","seq_5439",-0.312145,0
"5440","seq_5440",-0.181386,0
"5441","seq_5441",-0.416098,55.2
"5442","seq_5442",-0.289583,0
"5443","seq_5443",-0.212243,0
"5444","seq_5444",-0.100498,0
"5445","seq_5445",-0.166805,98.7
"5446","seq_5446",-0.127924,86.4
"5447","seq_5447",-0.30635,0
"5448","seq_5448",-0.47206,0
"5449","seq_5449",-0.125134,78.7
"5450","seq_5450",-0.150353,0
"5451","seq_5451",-0.266423,0
"5452","seq_5452",-0.247951,0
"5453","seq_5453",-0.408647,0
"5454","seq_5454",-0.386377,0
"5455","seq_5455",-0.251266,63.5
"5456","seq_5456",-0.432211,0
"5457","seq_5457",-0.167864,71.8
"5458","seq_5458",-0.173708,44.2
"5459","seq_5459",-0.039092,0
"5460","seq_5460",-0.272036,0
"5461","seq_5461",-0.355938,0
"5462","seq_5462",-0.393715,0
"5463","seq_5463",-0.104902,0
"5464","seq_5464",-0.460075,34.7
"5465","seq_5465",-0.343612,98
"5466","seq_5466",-0.28165,40.7
"5467","seq_5467",-0.389452,0
"5468","seq_5468",-0.148996,0
"5469","seq_5469",-0.330467,0
"5470","seq_5470",-0.107254,83.5
"5471","seq_5471",-0.223059,0
"5472","seq_5472",-0.312977,0
"5473","seq_5473",-0.13015,0
"5474","seq_5474",-0.323802,58
"5475","seq_5475",-0.195675,58.8
"5476","seq_5476",-0.261424,0
"5477","seq_5477",-0.296118,0
"5478","seq_5478",-0.461888,0
"5479","seq_5479",-0.278367,0
"5480","seq_5480",-0.225148,0
"5481","seq_5481",-0.271035,67.5
"5482","seq_5482",-0.167728,0
"5483","seq_5483",-0.402176,0
"5484","seq_5484",-0.231572,62
"5485","seq_5485",-0.126791,0
"5486","seq_5486",-0.257975,0
"5487","seq_5487",-0.237537,37.5
"5488","seq_5488",-0.12651,0
"5489","seq_5489",-0.185014,80
"5490","seq_5490",-0.18156,53.3
"5491","seq_5491",-0.321515,0
"5492","seq_5492",-0.186122,64.4
"5493","seq_5493",-0.256763,39.5
"5494","seq_5494",-0.274947,0
"5495","seq_5495",-0.141212,74.2
"5496","seq_5496",-0.228078,54.5
"5497","seq_5497",-0.300508,45.5
"5498","seq_5498",-0.232291,75.8
"5499","seq_5499",-0.276308,0
"5500","seq_5500",-0.290371,0
"5501","seq_5501",-0.131283,68.6
"5502","seq_5502",-0.347265,49.3
"5503","seq_5503",-0.293087,51.3
"5504","seq_5504",-0.25534,0
"5505","seq_5505",-0.147622,91.9
"5506","seq_5506",-0.186234,0
"5507","seq_5507",-0.304374,0
"5508","seq_5508",-0.204355,53
"5509","seq_5509",-0.198383,0
"5510","seq_5510",-0.113885,0
"5511","seq_5511",-0.269027,85.7
"5512","seq_5512",-0.337696,0
"5513","seq_5513",-0.2037,0
"5514","seq_5514",-0.09241,0
"5515","seq_5515",-0.174406,81.6
"5516","seq_5516",-0.198002,87.3
"5517","seq_5517",-0.240893,0
"5518","seq_5518",-0.252249,0
"5519","seq_5519",-0.104199,0
"5520","seq_5520",-0.453752,97
"5521","seq_5521",-0.20238,51.1
"5522","seq_5522",-0.20048,45.1
"5523","seq_5523",-0.433021,100
"5524","seq_5524",-0.318416,0
"5525","seq_5525",-0.391899,0
"5526","seq_5526",-0.289127,0
"5527","seq_5527",-0.217383,0
"5528","seq_5528",-0.28313,0
"5529","seq_5529",-0.181766,0
"5530","seq_5530",-0.23452,52.4
"5531","seq_5531",-0.346911,0
"5532","seq_5532",-0.267796,0
"5533","seq_5533",-0.166083,67.7
"5534","seq_5534",-0.222118,0
"5535","seq_5535",-0.095943,90
"5536","seq_5536",-0.286946,79
"5537","seq_5537",-0.44473,0
"5538","seq_5538",-0.148677,84.1
"5539","seq_5539",-0.307804,0
"5540","seq_5540",-0.282032,0
"5541","seq_5541",-0.250158,0
"5542","seq_5542",-0.331619,0
"5543","seq_5543",-0.061358,0
"5544","seq_5544",-0.158524,89.4
"5545","seq_5545",-0.186703,69
"5546","seq_5546",-0.257072,0
"5547","seq_5547",-0.248295,0
"5548","seq_5548",-0.238769,0
"5549","seq_5549",-0.351395,0
"5550","seq_5550",-0.199851,0
"5551","seq_5551",-0.24899,0
"5552","seq_5552",-0.296283,0
"5553","seq_5553",-0.109593,0
"5554","seq_5554",-0.087517,0
"5555","seq_5555",-0.190499,47.6
"5556","seq_5556",-0.123508,91.3
"5557","seq_5557",-0.312158,0
"5558","seq_5558",-0.386828,0
"5559","seq_5559",-0.195943,0
"5560","seq_5560",-0.191389,68
"5561","seq_5561",-0.237758,0
"5562","seq_5562",-0.291534,0
"5563","seq_5563",-0.085137,0
"5564","seq_5564",-0.32516,0
"5565","seq_5565",-0.361119,0
"5566","seq_5566",-0.208183,82.6
"5567","seq_5567",-0.144185,0
"5568","seq_5568",-0.28005,0
"5569","seq_5569",-0.306078,0
"5570","seq_5570",-0.266377,0
"5571","seq_5571",-0.364392,0
"5572","seq_5572",-0.347408,0
"5573","seq_5573",-0.335512,39.1
"5574","seq_5574",-0.449774,100
"5575","seq_5575",-0.148071,56.8
"5576","seq_5576",-0.159927,0
"5577","seq_5577",-0.352726,0
"5578","seq_5578",-0.350059,0
"5579","seq_5579",-0.211636,0
"5580","seq_5580",-0.335209,99
"5581","seq_5581",-0.280005,0
"5582","seq_5582",-0.170385,0
"5583","seq_5583",-0.392348,0
"5584","seq_5584",-0.466554,99
"5585","seq_5585",-0.30049,0
"5586","seq_5586",-0.128866,68.8
"5587","seq_5587",-0.133943,47
"5588","seq_5588",-0.226057,0
"5589","seq_5589",-0.168525,0
"5590","seq_5590",-0.295715,0
"5591","seq_5591",-0.148142,0
"5592","seq_5592",-0.413638,82.2
"5593","seq_5593",-0.460306,0
"5594","seq_5594",-0.280415,0
"5595","seq_5595",-0.316904,0
"5596","seq_5596",-0.150764,0
"5597","seq_5597",-0.276003,40.7
"5598","seq_5598",-0.110209,78.5
"5599","seq_5599",-0.162233,85.2
"5600","seq_5600",-0.348095,56.3
"5601","seq_5601",-0.258396,71.1
"5602","seq_5602",-0.426072,96
"5603","seq_5603",-0.24164,0
"5604","seq_5604",-0.223272,0
"5605","seq_5605",-0.237293,0
"5606","seq_5606",-0.182092,68.4
"5607","seq_5607",-0.205338,0
"5608","seq_5608",-0.116304,82.1
"5609","seq_5609",-0.189623,0
"5610","seq_5610",-0.274398,0
"5611","seq_5611",-0.134991,0
"5612","seq_5612",-0.067008,0
"5613","seq_5613",-0.301261,0
"5614","seq_5614",-0.297942,50
"5615","seq_5615",-0.135423,0
"5616","seq_5616",-0.253344,61.2
"5617","seq_5617",-0.248777,50
"5618","seq_5618",-0.265254,0
"5619","seq_5619",-0.308354,0
"5620","seq_5620",-0.142219,88.5
"5621","seq_5621",-0.319945,0
"5622","seq_5622",-0.198602,56.3
"5623","seq_5623",-0.253386,0
"5624","seq_5624",-0.192339,0
"5625","seq_5625",-0.449774,100
"5626","seq_5626",-0.107782,84.4
"5627","seq_5627",-0.119393,0
"5628","seq_5628",-0.216325,0
"5629","seq_5629",-0.480299,0
"5630","seq_5630",-0.280345,0
"5631","seq_5631",-0.260533,57.5
"5632","seq_5632",-0.405869,0
"5633","seq_5633",-0.230589,0
"5634","seq_5634",-0.116964,60.4
"5635","seq_5635",-0.166356,0
"5636","seq_5636",-0.309933,0
"5637","seq_5637",-0.182209,0
"5638","seq_5638",-0.371828,0
"5639","seq_5639",-0.154438,0
"5640","seq_5640",-0.308312,0
"5641","seq_5641",-0.166936,0
"5642","seq_5642",-0.338513,0
"5643","seq_5643",-0.417515,55.6
"5644","seq_5644",-0.377336,0
"5645","seq_5645",-0.211692,0
"5646","seq_5646",-0.295367,0
"5647","seq_5647",-0.247528,0
"5648","seq_5648",-0.328437,0
"5649","seq_5649",-0.257545,0
"5650","seq_5650",-0.300617,47
"5651","seq_5651",-0.346615,0
"5652","seq_5652",-0.103409,76.1
"5653","seq_5653",-0.353055,0
"5654","seq_5654",-0.257845,42.2
"5655","seq_5655",-0.320485,0
"5656","seq_5656",-0.395962,0
"5657","seq_5657",-0.379768,0
"5658","seq_5658",-0.201478,55.7
"5659","seq_5659",-0.093855,0
"5660","seq_5660",-0.11185,59
"5661","seq_5661",-0.206459,40.2
"5662","seq_5662",-0.159196,55.2
"5663","seq_5663",-0.183648,65
"5664","seq_5664",-0.391896,77.8
"5665","seq_5665",-0.185761,0
"5666","seq_5666",-0.212219,0
"5667","seq_5667",-0.245698,0
"5668","seq_5668",-0.136543,0
"5669","seq_5669",-0.261216,0
"5670","seq_5670",-0.301639,0
"5671","seq_5671",-0.443514,31.4
"5672","seq_5672",-0.184541,55.3
"5673","seq_5673",-0.147107,0
"5674","seq_5674",-0.123483,90.8
"5675","seq_5675",-0.377855,59.5
"5676","seq_5676",-0.306276,35.3
"5677","seq_5677",-0.319277,0
"5678","seq_5678",-0.184877,0
"5679","seq_5679",-0.156678,0
"5680","seq_5680",-0.303863,0
"5681","seq_5681",-0.298041,0
"5682","seq_5682",-0.229953,90.6
"5683","seq_5683",-0.386901,0
"5684","seq_5684",-0.234637,0
"5685","seq_5685",-0.316462,0
"5686","seq_5686",-0.333659,0
"5687","seq_5687",-0.468193,96
"5688","seq_5688",-0.12825,0
"5689","seq_5689",-0.112681,34.4
"5690","seq_5690",-0.313824,44.7
"5691","seq_5691",-0.30433,0
"5692","seq_5692",-0.325806,0
"5693","seq_5693",-0.22925,63
"5694","seq_5694",-0.16923,64.3
"5695","seq_5695",-0.242077,0
"5696","seq_5696",-0.108013,0
"5697","seq_5697",-0.056902,0
"5698","seq_5698",-0.394088,0
"5699","seq_5699",-0.440286,0
"5700","seq_5700",-0.235564,0
"5701","seq_5701",-0.302986,0
"5702","seq_5702",-0.234938,71.9
"5703","seq_5703",-0.120267,0
"5704","seq_5704",-0.373674,0
"5705","seq_5705",-0.456351,95.7
"5706","seq_5706",-0.278912,84.7
"5707","seq_5707",-0.374331,0
"5708","seq_5708",-0.156289,0
"5709","seq_5709",-0.11176,0
"5710","seq_5710",-0.43124,0
"5711","seq_5711",-0.156664,0
"5712","seq_5712",-0.257904,56.7
"5713","seq_5713",-0.298957,50
"5714","seq_5714",-0.206458,80.8
"5715","seq_5715",-0.113724,0
"5716","seq_5716",-0.373011,0
"5717","seq_5717",-0.183663,0
"5718","seq_5718",-0.304345,0
"5719","seq_5719",-0.383461,0
"5720","seq_5720",-0.269811,0
"5721","seq_5721",-0.217049,0
"5722","seq_5722",-0.228337,0
"5723","seq_5723",-0.279616,91.8
"5724","seq_5724",-0.261808,52.2
"5725","seq_5725",-0.282649,44.9
"5726","seq_5726",-0.23502,0
"5727","seq_5727",-0.124819,0
"5728","seq_5728",-0.221417,90.2
"5729","seq_5729",-0.195657,0
"5730","seq_5730",-0.189979,0
"5731","seq_5731",-0.387318,0
"5732","seq_5732",-0.108283,92
"5733","seq_5733",-0.260042,0
"5734","seq_5734",-0.446927,75.8
"5735","seq_5735",-0.127656,74.6
"5736","seq_5736",-0.166856,0
"5737","seq_5737",-0.364122,0
"5738","seq_5738",-0.29905,0
"5739","seq_5739",-0.198531,0
"5740","seq_5740",-0.293308,0
"5741","seq_5741",-0.285529,0
"5742","seq_5742",-0.172932,0
"5743","seq_5743",-0.080073,69.8
